id,revenue
3001,17447322.01605449
3002,5312155.617193306
3003,2950231.759958579
3004,537566.2046787173
3005,837637.252836251
3006,554683.0222919291
3007,13177711.991963651
3008,41722037.07526079
3009,39666752.7463078
3010,334914713.85836804
3011,97380.16157019706
3012,133758.12630856156
3013,31945587.844020013
3014,534487.1919533063
3015,33549476.100424647
3016,35340.426078424745
3017,134082466.72255787
3018,119800234.7694675
3019,22859544.81922721
3020,937263710.2959683
3021,22936435.387652464
3022,128994456.61820798
3023,178412.71387568285
3024,14983125.094114875
3025,341704.48955471406
3026,107185477.51392022
3027,4755676.015901693
3028,46964803.97336555
3029,283210.38216302625
3030,23177564.355326638
3031,1676125.1949381502
3032,4615239.4122550925
3033,3286.993970154168
3034,231498.8639640371
3035,370336.12660452735
3036,8820730.763860136
3037,97841021.81425603
3038,14660596.114850888
3039,8465582.632724708
3040,494275.91412147944
3041,13151445.662328621
3042,1443095.8895499983
3043,8393263.992200363
3044,2664527.85339226
3045,482566438.3418115
3046,33222.77887914796
3047,586771.2167221261
3048,16178847.997078396
3049,27444566.569485582
3050,86567265.1910177
3051,3394.7815227441706
3052,7392334.170892167
3053,18383.255478186304
3054,410385.15186174656
3055,55461531.43010067
3056,31851.398364291457
3057,77202078.53627165
3058,315799215.508641
3059,32488.401945879068
3060,118774757.16463907
3061,46129887.7991445
3062,1435792.5675533703
3063,20523421.071732953
3064,50646280.89795098
3065,34414168.229603685
3066,159028429.48913378
3067,569425.132204726
3068,90532172.67283249
3069,149952579.93649232
3070,607186.3587193162
3071,4009305.0688680937
3072,642543367.364178
3073,2893724.28217684
3074,262656.8474114999
3075,39678142.991639785
3076,314803484.30228156
3077,4076993.6609164574
3078,82863784.96374738
3079,96492643.38169454
3080,95937294.31870161
3081,24661787.414435625
3082,12077052.425984696
3083,1909829.841495606
3084,330.4795525451618
3085,18267481.38541693
3086,76333268.04431607
3087,37119.17089777731
3088,309371.04489909206
3089,18400.096309028097
3090,25326135.72527203
3091,24210027.91830152
3092,3111478.1472975668
3093,133882905.1810935
3094,88293788.15893257
3095,77796245.58670852
3096,2924080.102520653
3097,1086366219.615095
3098,25855319.85947576
3099,89797438.41538091
3100,5339603.387035145
3101,8414465.65159505
3102,615857.8755809377
3103,5907905.611579577
3104,288380.3247469886
3105,94997769.52819544
3106,36845745.64878735
3107,26213090.605393507
3108,8570833.760187678
3109,17295197.50220474
3110,246964534.37894508
3111,1260347.4537359097
3112,609203.5949160566
3113,5477015.567335171
3114,29658312.694682527
3115,24127641.282410726
3116,12332490.039371302
3117,9659.883435989288
3118,340736.15015871264
3119,145730126.24207997
3120,86802694.86666131
3121,25219.34687782509
3122,2935543.026804994
3123,10683183.071044395
3124,443423.1336512062
3125,3098.7678091328207
3126,43054980.85092265
3127,23675189.739319235
3128,91933133.80878139
3129,354485899.32161045
3130,9018066.503972936
3131,977369.2995646314
3132,10263908.62247841
3133,443682.1726365067
3134,14597174.251873298
3135,996963.9720868529
3136,2169001.2968500303
3137,101136715.16922908
3138,1467879.1273461822
3139,36461725.69854396
3140,52507358.62037845
3141,13744315.864210295
3142,2497.548359561654
3143,198599598.91772974
3144,7011929.941055423
3145,3703947.1037577735
3146,1529677.920902511
3147,19802180.36278943
3148,1132606.2882922054
3149,81744837.26201586
3150,61339803.62769064
3151,11512597.837868571
3152,5559198.98082668
3153,613135.6741708387
3154,1693859.4696423002
3155,8502977.711293686
3156,4005452.142300765
3157,8927127.59401159
3158,290496946.25352323
3159,7916313.208464485
3160,19066153.928613756
3161,696152.4987274382
3162,888424.1184288783
3163,77984257.77126186
3164,2019287.5004498106
3165,48764.84073899015
3166,1364439.4978226814
3167,142423024.8453692
3168,462129.57134909584
3169,21210193.367624015
3170,4016138.9790413156
3171,15053312.4829491
3172,11569512.957719827
3173,658931.831335001
3174,527069.1112180385
3175,6149422.192188405
3176,12419729.46865126
3177,146778433.65344498
3178,489371.8860341909
3179,8807047.947876532
3180,2663323.440415174
3181,258003.96113655722
3182,242496213.69331744
3183,22519710.57903836
3184,74222016.89059591
3185,32504857.77002239
3186,45099313.780113146
3187,1322064.3009302663
3188,7315659.414611138
3189,61236153.534549125
3190,17996119.204789072
3191,5019506.103893271
3192,698418.233252153
3193,318256930.4801365
3194,38785357.421777375
3195,102547.90323792966
3196,1398327.2153261746
3197,4642745.582049319
3198,127968790.30677369
3199,298211864.78626585
3200,13804249.066677652
3201,48277.954132501414
3202,2998492.8443978694
3203,1403695.6096628348
3204,1807851.937667416
3205,80605.77257519634
3206,19321401.04577399
3207,8936824.190986328
3208,1358558.2210838571
3209,5075322.852947285
3210,556599511.4314407
3211,973461.1513569092
3212,38457482.91355454
