id,revenue
3001,15624521.235204041
3002,1040990.5166323975
3003,4826020.452561224
3004,2847515.1150057083
3005,719957.765854598
3006,2844068.1822657576
3007,2380152.7521100864
3008,41591878.712721914
3009,20351815.78292685
3010,352921964.33705544
3011,340259.7548261507
3012,264065.907089655
3013,22388193.567102488
3014,166550.26769149426
3015,26339452.280078094
3016,110825.13246022393
3017,126421096.1487356
3018,123534102.95545834
3019,10750606.177910667
3020,321397365.2842502
3021,39839767.91774741
3022,47843313.19256719
3023,292618.3963348985
3024,23953463.503761962
3025,332683.19340780575
3026,63254480.58743877
3027,5647113.083045157
3028,34567026.46443549
3029,474027.02725663024
3030,30811682.742654663
3031,5161665.670312669
3032,3910559.6374848443
3033,138073.8098919046
3034,87381.3612405984
3035,780840.3111765595
3036,5510956.619878057
3037,96807044.51372674
3038,9712753.80703514
3039,10830284.620016202
3040,638093.5869904666
3041,7933466.918041566
3042,1233423.084725774
3043,10730546.020115523
3044,1872889.7713518238
3045,709536723.221847
3046,623638.5778833033
3047,3927219.4667038787
3048,14177596.388763977
3049,13247699.841795307
3050,49769628.03235843
3051,51726.94397929619
3052,9404634.033187998
3053,55589.85289727257
3054,401444.5551117036
3055,64078749.5007015
3056,98259.99582258443
3057,54811399.808683306
3058,205141415.6889206
3059,257744.16238821245
3060,73712723.34140216
3061,54437788.682016656
3062,4614191.78770443
3063,15515725.383600421
3064,36838352.716715075
3065,37219324.98528826
3066,119149435.69380124
3067,744758.9081362544
3068,69296761.2181069
3069,201652134.87106925
3070,1425442.2627269244
3071,3373557.417022645
3072,414386892.0008607
3073,1009791.9409860241
3074,305930.0649775097
3075,20011609.098457087
3076,212568250.96211955
3077,5381765.868986318
3078,173900238.38765886
3079,42559433.59405176
3080,208809221.5597648
3081,13249574.715345401
3082,7252018.131884144
3083,6291942.664805474
3084,38773.59160556896
3085,17545536.675625227
3086,72811478.87828834
3087,245423.2681629911
3088,358822.5870735317
3089,64055.71632758245
3090,38985700.64366451
3091,34254631.55552125
3092,2044425.2416568638
3093,168505192.70447683
3094,75410078.77334094
3095,48715089.15638148
3096,3333131.2815070767
3097,683372914.4920945
3098,24183683.116814904
3099,40863959.88986502
3100,1132279.3266210463
3101,7968236.289302186
3102,851251.2822932035
3103,1284646.5165574304
3104,1844207.8760122214
3105,90069110.3214233
3106,51002855.88648063
3107,35890546.05875762
3108,6371206.325711952
3109,5119068.763608752
3110,240905880.5635605
3111,2965703.3744798475
3112,288173.4405925494
3113,6377267.888757693
3114,11506668.131661892
3115,17921720.793948963
3116,6626273.3840028215
3117,94727.59340577264
3118,658100.0736824649
3119,140442160.5165631
3120,22431178.509282462
3121,1152923.574461432
3122,6990905.7227665745
3123,3821526.061378951
3124,484041.47376482945
3125,58016.42557298198
3126,50366581.14683077
3127,5380960.839328389
3128,21187966.289864372
3129,320368412.293352
3130,11910466.904881332
3131,891500.1403454114
3132,4917820.494936662
3133,1212802.045803862
3134,10097290.095456982
3135,1433368.5976321585
3136,4909113.42142847
3137,118332127.11165586
3138,255446.49739837306
3139,36770387.90140709
3140,88509057.05199096
3141,15571404.21762811
3142,151181.89714100986
3143,88434455.73363528
3144,7866074.653875088
3145,5980924.990664773
3146,853261.1806756273
3147,27819437.90733351
3148,427764.5908281906
3149,66900187.380512156
3150,113291401.95584267
3151,2779982.863513494
3152,11407661.850760452
3153,1002305.8536053624
3154,5037731.96467382
3155,14397382.039399438
3156,6280393.980440753
3157,32229234.761997093
3158,184285074.91678596
3159,3248952.2118081637
3160,11718884.459318114
3161,336109.79300319345
3162,767649.0150204307
3163,110551464.50377738
3164,872288.6638251202
3165,124792.84290378226
3166,528583.276331516
3167,72209257.3570315
3168,432188.29060152586
3169,14776201.948650721
3170,7332821.316793989
3171,13897933.471542023
3172,15058394.511822065
3173,371038.69930458436
3174,402639.8354796673
3175,5191671.257605782
3176,11321086.212097164
3177,120221056.05194083
3178,1633941.9787914907
3179,3694060.1786634214
3180,1566854.4645907483
3181,582130.3727148713
3182,200729567.26740175
3183,34338080.80537385
3184,49586794.15281269
3185,56334803.01482156
3186,152237151.38470215
3187,2388496.118500662
3188,7877141.626015752
3189,48746939.283928335
3190,31672040.82003839
3191,4887341.557908499
3192,1386383.5047417353
3193,325767774.37996006
3194,49238670.508203164
3195,113192.21270298818
3196,2469568.840852655
3197,4738260.837295275
3198,209968906.94141388
3199,262698579.49408466
3200,23157940.102436014
3201,1055394.8547301006
3202,2519344.6161574647
3203,598400.3145552012
3204,457063.6466161034
3205,581784.4220622177
3206,16667370.419718277
3207,14411392.536658213
3208,3267012.1726622544
3209,3804346.6991382698
3210,710476363.5516849
3211,908159.7814579159
3212,34527344.81694599
3213,32100561.250647686
3214,2686360.372465905
3215,1914192.1535903672
3216,3850712.89947614
3217,458088448.8823245
3218,3183457.7993362127
3219,297537.03204738116
3220,74550742.00282869
3221,5845820.46596282
3222,137190.19719150412
3223,12090688.445282696
3224,302966.39174345846
3225,1451043.8946001097
3226,2452720.9465316734
3227,33850438.11235976
3228,220482263.843076
3229,106128031.45347947
3230,28857530.959572002
3231,35256461.96135465
3232,27349015.349720124
3233,4394979.996925705
3234,763976.1336679654
3235,336023.2730780231
3236,189168.99396396842
3237,17128045.591318723
3238,4490771.375855599
3239,56529.94166484402
3240,513585366.3794905
3241,1882370.4705678485
3242,3596707.314720149
3243,2261972.1634930037
3244,746837.162988094
3245,4174398.07570426
3246,25160004.144840337
3247,22234579.10080361
3248,46220311.19463216
3249,36978387.00809212
3250,320475036.00950277
3251,595992.6476131342
3252,16357694.271342367
3253,67031340.11667524
3254,605969.0811834738
3255,49765.704115206856
3256,22203622.35344647
3257,6441575.408428184
3258,12945311.04589568
3259,30341863.89204526
3260,2258178.171047052
3261,813892473.2657186
3262,39721055.24934416
3263,373468.5987428836
3264,195820.22731803707
3265,36810.466081743165
3266,118021.25622931667
3267,9987453.65751025
3268,32976.38084940433
3269,35758922.350372024
3270,34497207.79979491
3271,2070192.8590495256
3272,12202694.753095029
3273,6999685.621956011
3274,632470517.2635542
3275,15171229.165860439
3276,643283.0548507217
3277,6802432.852667734
3278,65027870.97940919
3279,8977503.739981059
3280,142074434.95960417
3281,226723.47600316687
3282,2163518.2343714796
3283,366241307.9367045
3284,36508589.76298924
3285,60610201.24682549
3286,200808.9883299632
3287,2265673.1562052723
3288,12265531.569775186
3289,16315015.733887121
3290,85208568.29124159
3291,16535583.405913204
3292,406699268.7950853
3293,27859014.75012227
3294,1751257.9792140068
3295,7170727.16668899
3296,263095.85620423255
3297,2392163.428476931
3298,58389007.009806976
3299,3135131.2778392443
3300,30992187.359027028
3301,240074.14353389764
3302,1183110.5393334893
3303,1826859.2153469073
3304,7169595.528498509
3305,175016104.9149756
3306,419991.5883692334
3307,43623389.86285763
3308,21766637.90580493
3309,590689.0847418539
3310,1035112.0763053753
3311,4420626.727188105
3312,3700334.3464717995
3313,21687457.07566437
3314,9949199.255631521
3315,52247448.73238571
3316,16331279.589547021
3317,451113.54109710007
3318,365000.30718544795
3319,2265113.801410505
3320,14207455.062159687
3321,5804102.437558243
3322,3190467.3460835936
3323,73723269.76923949
3324,7802967.09892293
3325,63784511.69125272
3326,303202457.53975105
3327,62005385.47269625
3328,18784052.717603493
3329,6108809.960559007
3330,93634566.21789077
3331,653603.9920541676
3332,64274513.007724255
3333,245786741.1411069
3334,2790170.9671244672
3335,29718994.67705989
3336,9976649.688229524
3337,37658.98830840018
3338,13685608.207310637
3339,588989.3186024467
3340,79747553.61814405
3341,5105359.2737168465
3342,29388758.962469064
3343,32726645.664263908
3344,651551.479906319
3345,1890370.856782141
3346,27870778.95459371
3347,137732.98567889695
3348,42482743.7568212
3349,20708872.31942305
3350,449915405.3197436
3351,21186309.511265043
3352,2644359.3075713143
3353,53672040.12705132
3354,5281417.018130045
3355,1389032.8289274145
3356,15343681.535104457
3357,328220.8023076344
3358,12193554.772219475
3359,27514540.85952523
3360,8289189.78017863
3361,74898337.37734453
3362,2984892.9722241117
3363,4644937.841288988
3364,20087523.99621248
3365,642339.8879368033
3366,191338551.1632574
3367,103898247.36247846
3368,908921.1536830997
3369,23825846.65624358
3370,45295929.974670514
3371,38516858.74773798
3372,12343114.522973448
3373,58929329.96268184
3374,11456808.251080794
3375,44571724.81682141
3376,16082926.671694323
3377,4224396.679442509
3378,12650466.379087906
3379,145928183.37925106
3380,18208789.052241564
3381,310744.95541869185
3382,195063.95202672944
3383,769322.3715216357
3384,29821071.9651549
3385,53313542.55658853
3386,745705.7667388053
3387,6216539.965598725
3388,61195141.59834601
3389,973207334.4925101
3390,6595135.239067943
3391,7825440.793006878
3392,6667471.335904382
3393,4004524.7805332765
3394,63473345.71236162
3395,151151415.98760605
3396,3225129.9996367116
3397,167171.51481079293
3398,291064404.192127
3399,126233740.18786931
3400,7698604.481511492
3401,6054100.331831591
3402,152622.206453071
3403,37810583.06588163
3404,4367223.398642639
3405,6560112.707471072
3406,235946786.7987401
3407,156970731.75931066
3408,19514512.791961994
3409,1844074.014771878
3410,16387981.54217879
3411,59366895.59983743
3412,16046169.773479898
3413,43445862.547396354
3414,541460.7174609206
3415,8867023.522181321
3416,32562497.780963752
3417,64910739.77490299
3418,30744739.5067314
3419,433762797.86643434
3420,1115653.3351322329
3421,9986800.244779283
3422,874956.8505239056
3423,412752167.3072119
3424,291651.08181768993
3425,2712344.361517505
3426,10717814.46186906
3427,17859468.19175584
3428,735391.9868769868
3429,35645060.3915272
3430,307147885.9109273
3431,2562842.7897346695
3432,3645740.4286088855
3433,6411136.572730638
3434,5311106.257997668
3435,453710430.6333119
3436,158257893.58892754
3437,1157726.13955922
3438,26698311.972453464
3439,31463686.55256061
3440,29995076.75079147
3441,40142939.59502865
3442,677977.2245314263
3443,2004222.8221524167
3444,426666.3246711916
3445,76294627.71196122
3446,300700.34450097126
3447,499153.74179265235
3448,29010678.95199783
3449,11824911.395287104
3450,99230441.99089548
3451,19407910.67192988
3452,59615504.12314312
3453,12887306.329826565
3454,37135057.47083101
3455,3206356.67234115
3456,136368261.33350307
3457,12297769.900411723
3458,12612959.597854134
3459,632739407.0523413
3460,13945973.97801989
3461,2479605.9811005397
3462,6245708.583435042
3463,42424191.610889986
3464,191975.4055797663
3465,19113595.51096722
3466,27667381.7564219
3467,6685374.003236933
3468,265799328.00644252
3469,916355.5511631293
3470,120158.43863964132
3471,47542923.14559029
3472,530941.1213479725
3473,51747495.43513635
