id,revenue
3001,1067226.0
3002,956139.75
3003,3611225.0
3004,2911435.5
3005,942086.7
3006,2966602.8
3007,1616473.8
3008,35033076.0
3009,25615596.0
3010,260925010.0
3011,367091.72
3012,221048.27
3013,36377330.0
3014,204380.8
3015,30512946.0
3016,181634.38
3017,146851940.0
3018,119670210.0
3019,8011502.5
3020,259849260.0
3021,50254024.0
3022,40445610.0
3023,313656.94
3024,21254594.0
3025,685712.56
3026,66550116.0
3027,1757884.9
3028,55347052.0
3029,277776.16
3030,40045064.0
3031,3228461.0
3032,3363403.8
3033,29192.354
3034,171877.4
3035,725216.9
3036,8183824.5
3037,57817650.0
3038,8424817.0
3039,7135016.0
3040,694907.3
3041,9844717.0
3042,1178565.9
3043,7154237.5
3044,2879215.5
3045,454467550.0
3046,654229.06
3047,6280898.0
3048,21010898.0
3049,11648956.0
3050,43411750.0
3051,34627.773
3052,22639816.0
3053,81997.25
3054,602492.5
3055,55091750.0
3056,133219.73
3057,48546670.0
3058,153578430.0
3059,566317.0
3060,64984932.0
3061,53780460.0
3062,1519044.9
3063,23549498.0
3064,57257628.0
3065,28791436.0
3066,71984600.0
3067,1123279.1
3068,67648820.0
3069,138470270.0
3070,700448.4
3071,1821616.8
3072,265554140.0
3073,832782.75
3074,280991.8
3075,19996494.0
3076,173870880.0
3077,7592165.5
3078,111967160.0
3079,26283292.0
3080,125170740.0
3081,8189586.5
3082,7908536.0
3083,6490152.5
3084,5050.748
3085,13938066.0
3086,52852130.0
3087,301177.53
3088,245248.27
3089,39614.703
3090,27893272.0
3091,18445260.0
3092,3192418.8
3093,121426130.0
3094,74054630.0
3095,33012190.0
3096,1966926.9
3097,469679800.0
3098,24220370.0
3099,46832970.0
3100,1514637.2
3101,4451955.0
3102,614270.75
3103,1566532.4
3104,557191.56
3105,76258330.0
3106,49666080.0
3107,35260200.0
3108,6998701.0
3109,7036775.0
3110,188687900.0
3111,3940513.8
3112,282503.25
3113,5396481.5
3114,12102143.0
3115,17447074.0
3116,5718441.0
3117,374113.2
3118,991866.1
3119,149201800.0
3120,40929236.0
3121,605316.9
3122,3936153.2
3123,5256943.0
3124,853205.1
3125,129937.0
3126,39354730.0
3127,2670544.8
3128,29004304.0
3129,210741220.0
3130,6967793.0
3131,1211093.8
3132,4781077.0
3133,1041796.06
3134,8438914.0
3135,905684.9
3136,3785791.2
3137,86051150.0
3138,880727.94
3139,32058148.0
3140,69674520.0
3141,9289713.0
3142,132314.42
3143,97417460.0
3144,14145925.0
3145,3108753.8
3146,521019.0
3147,15320326.0
3148,1034351.4
3149,77487590.0
3150,99838984.0
3151,4736592.0
3152,13223356.0
3153,1407323.2
3154,9211128.0
3155,18802784.0
3156,7853048.0
3157,7127263.0
3158,151061360.0
3159,4531094.0
3160,10122525.0
3161,436090.8
3162,1229555.8
3163,72113780.0
3164,2115847.0
3165,232333.0
3166,330756.2
3167,61570170.0
3168,559241.7
3169,8856904.0
3170,3314905.0
3171,11326856.0
3172,24685170.0
3173,214103.5
3174,580703.06
3175,2930953.2
3176,15655902.0
3177,80142740.0
3178,867077.6
3179,5292286.0
3180,1646754.8
3181,331683.28
3182,133070600.0
3183,18882282.0
3184,26946590.0
3185,68865150.0
3186,71989680.0
3187,1066085.6
3188,13847653.0
3189,59669364.0
