id,revenue
3001,2749656.7514946936
3002,909041.5960409518
3003,3951840.9060868025
3004,2799738.273586165
3005,781971.8224564195
3006,2833614.518615002
3007,1767586.1415866616
3008,40772475.80679445
3009,25202109.01844959
3010,350740479.80646306
3011,313785.63451074413
3012,203258.07095010494
3013,33005995.011257496
3014,161809.79975132475
3015,31241646.213128693
3016,128055.38592324259
3017,161710148.55624068
3018,139882401.69407263
3019,9115864.151544794
3020,337507988.4227225
3021,50990496.75779571
3022,47324747.80299865
3023,266794.1556207407
3024,23687281.562524483
3025,471471.5072331887
3026,73327839.71666889
3027,2599020.1084093424
3028,51505530.283332
3029,295817.9621328107
3030,39744837.42722422
3031,3763292.9252399136
3032,3478519.2579181883
3033,41266.06536709446
3034,112733.15141086257
3035,677713.9591216051
3036,7164666.5381864235
3037,78551569.89560407
3038,9067908.902171426
3039,8463342.438056314
3040,609887.4053486873
3041,9310562.200688174
3042,1114633.4779788302
3043,8448622.450979488
3044,2368442.191844781
3045,662328911.9163076
3046,580793.4190484785
3047,5279228.971900631
3048,19242470.196930137
3049,12664340.984947234
3050,50359431.88031803
3051,31783.73143992251
3052,17290493.562311858
3053,57974.00649340744
3054,464737.84029663284
3055,64985212.60455496
3056,99512.42180958454
3057,56283071.632449955
3058,200405761.4478618
3059,376596.1183446183
3060,76515862.15175763
3061,60093712.440490745
3062,2183396.0390181723
3063,21486642.525471397
3064,53976898.266688526
3065,34297260.69621241
3066,98378383.28169593
3067,890502.3154842831
3068,76757576.58778837
3069,185841882.65983927
3070,833217.5086622486
3071,2186326.7954743626
3072,377291874.1785302
3073,819646.1757186642
3074,252215.41785449395
3075,21236554.79490503
3076,220630038.87208825
3077,6754297.0662811315
3078,152480614.67101228
3079,33973773.08219801
3080,176094575.53632593
3081,10018224.672181278
3082,7776983.518196068
3083,6458921.530591466
3084,7909.736090683336
3085,15885195.089051543
3086,66373885.60900189
3087,242825.04802305007
3088,244843.38554962794
3089,37714.98522795135
3090,34181133.748688266
3091,24707993.13392339
3092,2623163.397400939
3093,159010550.65739122
3094,84193065.3886047
3095,41629309.294705175
3096,2290308.129823516
3097,667360453.5160255
3098,25932509.05188164
3099,49127393.37060676
3100,1274806.9225510862
3101,5500295.147540043
3102,627160.5279061421
3103,1368055.6800361674
3104,789461.0322711577
3105,91873654.823113
3106,55594142.21526313
3107,38707864.684060305
3108,6823912.8023740165
3109,6299914.149675082
3110,244364005.77848572
3111,3477884.1077884184
3112,247406.72761744593
3113,5742070.431610605
3114,12310018.137863548
3115,18594888.048146833
3116,6055662.375442008
3117,195063.5812970244
3118,781952.7052857897
3119,170120446.20810843
3120,35725521.731782384
3121,697288.8613823011
3122,4820768.968332687
3123,4641142.353285344
3124,629149.468931188
3125,80046.2807043906
3126,47392113.85853339
3127,3370094.291625007
3128,27797841.86010267
3129,293240746.1355819
3130,8638653.977144651
3131,1002750.4846783984
3132,4797440.364351166
3133,1020220.7136345336
3134,9213517.49637748
3135,990675.0155630532
3136,4104591.2371662697
3137,110493035.8987858
3138,503493.8947539932
3139,36669369.46589902
3140,85941818.7339389
3141,11587090.06668092
3142,116766.6309634172
3143,107377940.22909662
3144,11811549.264573995
3145,3882095.7347314316
3146,562591.0934532344
3147,20170228.00597452
3148,682184.5668708957
3149,82894332.76270135
3150,119967593.39882334
3151,3835014.8644186864
3152,13014537.863883028
3153,1158780.9291792267
3154,7490064.851884883
3155,17977347.930513475
3156,7327156.437735772
3157,12822465.01415823
3158,190267752.56897736
3159,3951730.0120726344
3160,11007128.884219358
3161,350242.62583227654
3162,956696.8869068946
3163,95720352.5355595
3164,1441454.6973241018
3165,157835.9977365727
3166,346355.276689781
3167,73238372.23486999
3168,454896.6984863735
3169,11002725.859996041
3170,4379198.942274182
3171,12659653.735195633
3172,21918926.26784381
3173,226565.2234600502
3174,454001.0050805188
3175,3536656.3785168617
3176,14519796.445911529
3177,106024284.13399196
3178,1011695.8985202838
3179,4601914.927295728
3180,1525627.8206722771
3181,360017.43096794153
3182,180671661.56393003
3183,25119278.48919439
3184,36616296.68281284
3185,71770882.64859846
3186,108028022.27089271
3187,1341778.3611980798
3188,11651502.880042724
3189,61738190.38587713
3190,27752531.79853089
3191,6593554.00596153
3192,574454.888385111
3193,300546409.27832156
3194,36511864.019497946
3195,114942.8010955766
3196,1576871.068796061
3197,2455004.154818769
3198,191021279.72784966
3199,232727527.31110877
3200,13744175.590257457
3201,1248294.980654471
3202,2517238.738321224
3203,577602.6422808646
3204,778783.2296889804
3205,518886.599741669
3206,17442382.841452707
3207,19464163.812654976
3208,3409611.818777931
3209,3923091.33539203
3210,635192330.4209154
3211,948597.149328848
3212,36006091.694601536
3213,30605295.558102798
3214,4105799.219990027
3215,2367991.81408399
3216,4432913.069301057
3217,429584249.4477504
3218,1519879.5632541464
3219,483050.88802941225
3220,89071115.60445589
3221,5821965.960988002
3222,188459.62152107153
3223,11994036.746554613
3224,219165.66252682405
3225,3032121.4548829976
3226,1628665.2869326882
3227,47577009.87534745
3228,200759883.8700615
3229,90044322.08373
3230,36452972.24922639
3231,32797903.031463694
3232,23845011.403954398
3233,5330435.8415187895
3234,1000377.1186016337
3235,492113.7038589058
3236,161434.0386891595
3237,20762253.7461623
3238,4035531.074826248
3239,89789.11679180663
3240,567978899.5500325
3241,1569645.8235254418
3242,3389288.4375849753
3243,2815983.38807925
3244,803211.1994530488
3245,2647598.2853021882
3246,28390094.28584864
3247,19976519.959468804
3248,54673074.388663255
3249,40460632.811532825
3250,304746235.4679394
3251,366627.068379294
3252,15167921.250585077
3253,63063832.31790159
3254,312273.61871564476
3255,51122.49952452467
3256,26800556.43306994
3257,6121329.192031508
3258,9531046.38295846
3259,34874113.293702945
3260,1915614.4400770385
3261,697936414.2165301
3262,44304704.0681904
3263,196015.0895622299
3264,213714.4693210034
3265,43011.06993033089
3266,100043.19293508332
3267,10411260.451493971
3268,67434.35269207096
3269,54821372.11642037
3270,48948355.20614836
3271,1574562.5897025256
3272,10069395.855745114
3273,6002652.504703256
3274,548408431.0347419
3275,25465085.925314993
3276,522818.28888876026
3277,6142007.554913811
3278,72510723.45542319
3279,7547721.641855339
3280,161689392.14091364
3281,192500.4846765898
3282,1445488.613432298
3283,336543192.89702797
3284,25648979.059299517
3285,49109070.47541869
3286,308971.5555665779
3287,1886561.3328116203
3288,11320338.699992448
