id,revenue
3001,13163095.121781003
3002,1267956.247172395
3003,4206051.855887089
3004,1141998.8877249819
3005,838244.9556646986
3006,3123548.121559726
3007,1718419.9440262003
3008,33567525.85754667
3009,30277659.171586484
3010,283030854.40458715
3011,159729.28691852515
3012,73545.5973233035
3013,34189337.766096115
3014,302789.70132634585
3015,42201031.420953065
3016,56295.04959128088
3017,135012107.0393257
3018,141031851.67649576
3019,11438570.192011055
3020,335331346.3563732
3021,34187370.004538074
3022,61169878.31355497
3023,213327.56144244142
3024,16399960.133072892
3025,440875.13274750527
3026,69448962.12306954
3027,5099281.037983653
3028,43157094.038807236
3029,205984.4430464019
3030,35044807.0216819
3031,3939958.452813491
3032,4967883.385405958
3033,213.12031757310325
3034,111117.56821649888
3035,545743.3059483952
3036,3821997.612875859
3037,70470170.00543255
3038,8843500.666223515
3039,3203423.018376823
3040,516307.5190075975
3041,11955454.967887089
3042,1958990.106200079
3043,9823280.04266601
3044,2027029.8264334013
3045,778476903.2620456
3046,217073.48405889655
3047,6020234.803116815
3048,15988879.568663122
3049,18288241.00589706
3050,58542742.67899078
3051,126.00103023276894
3052,14724778.02206975
3053,51347.93738895202
3054,375871.9149817256
3055,64930300.99588994
3056,73487.03820728738
3057,83313623.84835608
3058,246415803.9873471
3059,241052.51677923455
3060,95931554.69039385
3061,57313078.615285054
3062,3063017.856288489
3063,22015932.139123663
3064,105421862.79665391
3065,41594277.76616999
3066,108646636.11348397
3067,615525.4121212395
3068,77432781.42311123
3069,145121615.29986018
3070,1154376.925784263
3071,2174503.7580394484
3072,371797177.0040918
3073,1665676.481631862
3074,299063.9421865747
3075,22072086.3135159
3076,221032573.4004447
3077,4681230.951437181
3078,113912261.59623319
3079,43336879.22022202
3080,128494309.84301767
3081,9413314.894939223
3082,9735308.562520776
3083,4640190.680077018
3084,88.29899751539745
3085,12303697.383530516
3086,67552638.17428023
3087,122944.93359089062
3088,247578.59986154892
3089,31169.770635376604
3090,33498524.307952363
3091,26842576.850786828
3092,4592227.412977304
3093,130980005.40106216
3094,82133941.27344514
3095,48473124.30904089
3096,2447819.425123688
3097,799202879.942901
3098,22486444.78179908
3099,67048884.21919412
3100,1873854.7267927993
3101,11748359.330982704
3102,346334.2075536859
3103,1574541.0700115114
3104,1062542.509636299
3105,87499387.30632076
3106,62164336.30935836
3107,39588217.54291382
3108,6678851.428262077
3109,9085319.514660677
3110,272720134.85191274
3111,2848139.5112651354
3112,203891.3288532213
3113,6123033.284272076
3114,15788938.544253329
3115,18541466.365049876
3116,6332874.478481868
3117,40569.98497715715
3118,494673.76875940297
3119,141797447.56602827
3120,20009853.501775526
3121,550577.0765344712
3122,4964947.2233708175
3123,3822216.536536342
3124,498457.84485913214
3125,147.29961385445114
3126,39711316.73830324
3127,10297563.322979124
3128,32360993.619625993
3129,289484495.7177588
3130,10490275.234487427
3131,864345.0346544023
3132,8574020.30563644
3133,314355.55687621783
3134,12323065.412526218
3135,1763637.5500936024
3136,4137783.002173106
3137,112141471.7923403
3138,1303318.136256752
3139,36222487.30471159
3140,78574471.30087525
3141,13862786.761045305
3142,396.9345189010942
3143,121977845.3935023
3144,7820236.551398498
3145,4564176.0090051675
3146,500165.4077863264
3147,24407358.697220307
3148,682489.3521808052
3149,66074703.923442066
3150,99880672.34028222
3151,2485372.3064091327
3152,6018278.724007657
3153,1209281.6954877472
3154,5513424.970528016
3155,15621732.338045737
3156,3345886.9086527643
3157,17219898.677987535
3158,169465811.47502926
3159,4088580.452606814
3160,9203676.904479766
3161,302118.0901125975
3162,881020.7473686754
3163,94808450.45356163
3164,1137368.3358082327
3165,88282.0086323378
3166,770965.5255211102
3167,75263427.08420306
3168,174283.79523720633
3169,17688286.325437568
3170,5576441.030135784
3171,19820567.529919926
3172,16258895.61704092
3173,531998.6226514828
3174,122810.8956611232
3175,4848521.534042608
3176,12351702.575215444
3177,121857548.15369476
3178,1023280.4476809105
3179,4129237.096358581
3180,2419017.2801878266
3181,266319.40944231435
3182,187168236.50089744
3183,28080593.161955558
3184,41881925.58643423
3185,67658765.64731024
3186,99599093.64225593
3187,1884378.0519468363
3188,9038945.901579596
3189,42939048.80800652
3190,17094253.036130264
3191,5640427.592331333
3192,1770464.8893064228
3193,227501402.61582655
3194,22722834.741609763
3195,181361.64829959624
3196,1235401.703794465
3197,2531700.1275960803
3198,211286961.07921472
3199,222792258.18177474
3200,12559699.006532505
3201,18479.756359564257
3202,5542820.846331931
3203,684713.8407330523
3204,730375.0866916206
3205,408531.9619298457
3206,15662074.955245145
3207,18992829.00380808
3208,2205141.2274795803
3209,3171937.418125345
3210,816969678.1340096
3211,370458.86197036266
3212,40743260.73394595
3213,56918816.078276426
3214,2928072.5280453763
3215,1750626.0295230076
3216,2715881.9517843304
3217,418163955.41032207
3218,5080692.7652414795
3219,214358.4727734683
3220,90338811.96611589
3221,5626807.328742778
3222,872.0499587578997
3223,15215911.464834891
3224,524.4464397249844
3225,4690274.709059006
3226,1566082.8829368632
3227,52889260.86840924
3228,251652422.3466184
3229,65018914.24432271
3230,25508309.541681685
3231,32608946.88658302
3232,13849408.548512427
3233,5231366.276534058
3234,1259807.488017673
3235,460579.3781663473
3236,163129.26040239754
3237,19805564.94043801
3238,3763340.583426653
3239,56607.5229050083
3240,429279213.03528404
3241,1992375.1741710939
3242,4955703.835987284
3243,3825775.8698974564
3244,1066872.0479636455
3245,1717477.2761788648
3246,21265048.043605536
3247,17852830.557734314
3248,56325792.55859888
3249,60087454.453944296
3250,268518486.49441034
3251,398580.0077564102
3252,14187224.899449836
3253,73850155.4054132
3254,105286.9832665759
3255,114735.15146823043
3256,22430186.135876976
3257,5149764.32566264
3258,14156005.403342584
3259,42104164.77735263
3260,2588283.0224697283
3261,738061484.9660339
3262,47832995.764137775
3263,401190.4716967023
3264,236547.9991300998
3265,21177.049266670496
3266,107448.1921509639
3267,5935463.0995148225
3268,70174.09316868402
3269,27853542.862427287
3270,46612612.034605056
3271,864210.9653234343
3272,6692981.280913374
3273,2457639.931975061
3274,418674319.86439127
3275,21758491.56621711
3276,959942.6614050702
3277,6307607.578560177
3278,49651345.48704963
3279,6810034.7258123085
3280,147859854.8197362
3281,481474.4283455829
3282,1891639.4363656153
3283,307378821.6626506
3284,38406864.40777076
3285,58583084.32026979
3286,260338.8285071342
3287,3808135.6083954424
3288,13516110.14148673
3289,22567925.274205882
3290,75247334.77867913
3291,13803552.680389343
3292,296254907.1920942
3293,31655166.573636297
3294,1783113.53503293
3295,10739048.189781733
3296,924456.050511447
3297,1930803.2075374639
3298,36305058.79519109
3299,2346959.3184830975
3300,24229065.716057546
3301,298031.1736655766
3302,1164491.2501010494
3303,437424.78953525325
3304,6722866.7991951
3305,70430529.97328076
3306,797058.9892855594
3307,44287816.53424236
3308,13693087.582480995
3309,209288.03381061374
3310,823796.134596483
3311,4873638.794695347
3312,2078533.6427970352
3313,43575870.0810522
3314,10866102.979498059
3315,55258842.81051542
3316,3507301.33486834
3317,577549.4982711662
3318,317358.57270817907
3319,2804552.1460092585
3320,16080818.305607608
3321,4283637.417884425
3322,4863229.629343191
3323,77481056.74093744
3324,4846780.923243228
3325,67314317.0133735
3326,200141765.58898175
3327,71199595.90859611
3328,31002688.40443438
3329,5292398.285662229
3330,107176499.7233095
3331,330663.88748710277
3332,44222392.28217919
3333,173994666.08239397
3334,4767539.621910904
3335,31212094.852608033
3336,8911357.555846926
3337,27227.49266025999
3338,12792080.839022506
3339,1241029.8822774598
3340,83619427.57640186
3341,4943139.311765951
3342,42533354.79757721
3343,37967189.75698153
3344,725181.3370786753
3345,1461141.1792018116
3346,29389695.61702104
3347,264784.0653175175
3348,36318912.77402112
3349,27778944.493572824
3350,292879361.1472004
3351,19868003.80703621
3352,1778718.5721264589
3353,50016110.54343051
3354,3291080.165059841
3355,1640624.495720177
3356,23032878.382810574
3357,450700.94232302357
3358,11925267.260806173
3359,21176670.185832415
3360,9075433.139620222
3361,94970066.40155405
3362,1817759.5912335673
3363,3405625.410585493
3364,19210519.021043174
3365,376675.77539830265
3366,101087072.66922702
3367,108134577.97114977
3368,1229440.1164423106
3369,19981237.374691598
3370,31952376.19420434
3371,31541964.159582935
3372,11913790.994251253
3373,50030894.5944673
3374,11311194.848153496
3375,45951497.03530148
3376,22651519.734902706
