id,revenue
3001,13295114.914708685
3002,1299400.3918000534
3003,4171434.0728019234
3004,1126312.0986400887
3005,830997.3835861187
3006,2996299.6843487327
3007,1811704.3955261358
3008,33832626.21446815
3009,30554118.722430624
3010,285850366.898862
3011,156875.23790662622
3012,74618.1290485157
3013,34205786.975587174
3014,304475.330805066
3015,42105449.981630936
3016,55597.45723231189
3017,136037993.23480412
3018,141669077.19009116
3019,11623928.858959531
3020,345463112.192903
3021,33980516.45650438
3022,62392864.10283969
3023,212971.7210392264
3024,16445945.080899552
3025,434410.92225157015
3026,70514335.68427405
3027,5091976.421774229
3028,43374003.414972536
3029,206274.3469163976
3030,34781030.303972244
3031,3854624.7581808106
3032,4943839.262448647
3033,226.2155409090502
3034,112436.99152343532
3035,539760.9528809332
3036,3907490.1096485844
3037,71224450.61764444
3038,8968993.59707949
3039,3272798.061004158
3040,518602.64441167685
3041,11981379.994773341
3042,1938484.4767679712
3043,9812647.31205897
3044,2021985.3119226785
3045,779609295.5709394
3046,209227.87375836805
3047,5723700.582839664
3048,16038193.81520965
3049,18474266.561121985
3050,59295639.433983296
3051,134.48655555724451
3052,14541430.041572597
3053,49798.99072099253
3054,377414.81655669387
3055,65099503.41705135
3056,71732.98791068413
3057,83706140.99667527
3058,249405893.64048806
3059,228088.16750617622
3060,96949424.6783921
3061,57254278.58364287
3062,3013445.847291571
3063,22012490.192935422
3064,104420888.71087465
3065,41535420.40214318
3066,110153421.4732268
3067,614302.6246375103
3068,78265038.9214832
3069,146313131.91869408
3070,1141198.4228221592
3071,2195154.758370277
3072,379046778.5426113
3073,1677240.103624512
3074,295861.93609075906
3075,22399010.149540525
3076,224172579.0186785
3077,4683497.744712941
3078,113845238.26378348
3079,44232346.35248096
3080,128453043.7307106
3081,9627133.817230634
3082,9767837.305272385
3083,4559270.463627198
3084,90.26204257585314
3085,12494435.597261347
3086,68073735.17535138
3087,119747.46931008872
3088,247091.0085250731
3089,30386.636521240252
3090,33397941.23337748
3091,26909329.30393789
3092,4540354.653945803
3093,131965443.90892878
3094,82717562.03312638
3095,49142568.71237388
3096,2456541.6130466023
3097,812132861.075017
3098,22594915.398006555
3099,67746138.28126933
3100,1912855.8707975054
3101,11665930.082812902
3102,352525.8853910033
3103,1619348.8983396995
3104,1024994.8343931761
3105,88202684.83217014
3106,61708674.13121712
3107,39432888.05787654
3108,6724338.246088332
3109,9174167.79998448
3110,274084288.151849
3111,2798561.482846467
3112,206575.15807137438
3113,6135226.193683333
3114,16028014.428592715
3115,18732645.62205594
3116,6435935.905007119
3117,39211.49028601356
3118,489634.7390633562
3119,142738981.9711159
3120,20558181.48789185
3121,516190.2480781315
3122,4912566.909306132
3123,3899072.6354418416
3124,494390.3057345305
3125,155.35735217761862
3126,39977057.37786449
3127,10483224.889995644
3128,33139745.469518878
3129,292557001.8395007
3130,10461428.014715057
3131,861079.1540743944
3132,8602791.538360618
3133,317287.66830044915
3134,12415321.03422844
3135,1748212.8787833368
3136,4075680.0064320774
3137,112568646.88627079
3138,1296183.2138549702
3139,36348774.82839786
3140,78406180.90825662
3141,13872179.53848753
3142,409.56830831582863
3143,124001471.20998313
3144,7842375.445737757
3145,4558308.95453326
3146,511271.5444292329
3147,24363780.34343086
3148,686386.3400336369
3149,66977766.477564976
3150,99571947.95387173
3151,2563258.5475375014
3152,6012976.8994616205
3153,1185945.0145130733
3154,5370900.6720959665
3155,15422161.457230613
3156,3357634.06114948
3157,17024811.60564003
3158,172947211.61660254
3159,4142461.3211874366
3160,9345949.401451372
3161,306003.7755017591
3162,878161.2996333756
3163,95362669.96846284
3164,1145302.26044395
3165,86275.38117917489
3166,779799.226668471
3167,76880898.90667397
3168,175628.63835798705
3169,17816049.2827119
3170,5536054.765630664
3171,19723509.403679688
3172,16168430.584365014
3173,532288.2907632542
3174,126229.76565684265
3175,4889253.078015971
3176,12322030.259144679
3177,123310425.91016142
3178,1006279.4121380979
3179,4179866.4362636246
3180,2413254.649865008
3181,264341.7448490917
3182,189283084.70602128
3183,28074354.94290062
3184,42450554.56407139
3185,66828412.9329021
3186,98532628.09346655
3187,1870062.6192509972
3188,8994616.395428116
3189,43482029.90678811
3190,17252238.781215075
3191,5605737.016832972
3192,1738004.679665008
3193,230969526.00423822
3194,23029413.443755776
3195,177902.9226349554
3196,1237875.52134276
3197,2543928.831899146
3198,210570715.64848495
3199,225336650.88390344
3200,12573870.632440884
3201,18775.539241822018
3202,5479634.727890181
3203,692661.7899927062
3204,743520.0280961234
3205,393208.51863560086
