id,revenue
3001,256704.1812185678
3002,16296746.152208544
3003,612583.563986883
3004,2830187.842917092
3005,291457.0320734265
3006,1289051.825925731
3007,2060345.5321771863
3008,46570584.293613136
3009,29087694.134589393
3010,28694029.50727377
3011,5065112.187686804
3012,7194319.915531536
3013,26786107.530814156
3014,12673933.530036006
3015,22889833.2386172
3016,601787.4469782782
3017,67166780.68910794
3018,139124378.51229516
3019,14547116.840361405
3020,236668983.67398274
3021,67028702.79064285
3022,22357872.819396973
3023,910828.3257107945
3024,255961.34442731735
3025,927951.5902562235
3026,59426218.70674881
3027,6367370.120928293
3028,19025417.632824462
3029,1512821.7248242255
3030,55147648.9978174
3031,12633806.756351244
3032,5336556.723590153
3033,15384.529203560083
3034,905173.4520305258
3035,163275180.25140804
3036,2430255.4629273852
3037,7864606.249396667
3038,2071624.4461154484
3039,49504446.16737016
3040,149821.37017998617
3041,19287794.182125527
3042,15208955.07906078
3043,41509777.312169395
3044,7596641.5480017215
3045,33680445.41499574
3046,71116.65225924265
3047,1359396.2516865646
3048,89188052.03922553
3049,2692938.602214635
3050,28458655.71023786
3051,1604625.1328513115
3052,25733623.853552632
3053,1185767.435732756
3054,14867.116266308638
3055,66020347.54259667
3056,2338464.2956982856
3057,84845940.28249483
3058,188758030.29211915
3059,1823357.3317139705
3060,50096036.49652663
3061,6360095.3374404
3062,5041424.376196904
3063,64313030.060458206
3064,49583928.10167653
3065,187896813.33777905
3066,82601475.44724345
3067,750759.8663653928
3068,63338130.492239684
3069,42932346.24472974
3070,1670695.3553649378
3071,31057068.320388056
3072,32824757.00289359
3073,1018305.2289079546
3074,536881.5774920481
3075,47885848.08697864
3076,4496020.506399783
3077,212692788.96581602
3078,169122423.6982424
3079,93911449.0225642
3080,17871121.87547998
3081,20468010.018155128
3082,373499.9520358766
3083,6929583.269777438
3084,168721.0284133834
3085,970806.1141302073
3086,38285291.09845403
3087,751517.9845926041
3088,55029.286051865885
3089,161521.38203690364
3090,59519929.65842382
3091,37859517.16117162
3092,1128741.5089639784
3093,64118434.04037344
3094,140052065.14111283
3095,27369497.703792304
3096,2736342.142638043
3097,77678038.39377554
3098,8216644.766327984
3099,70309357.32303423
3100,438112.3830701516
3101,4905442.155119688
3102,1903203.678662923
3103,669749.5873242774
3104,6842950.488229313
3105,39367758.06867268
3106,44502594.607097454
3107,223692893.61149737
3108,19122120.554686647
3109,2285377.44774816
3110,118758212.98226577
3111,8121775.471890737
